# {"t_start": 1551044220.6867971, "env_id": "MyBulletCartPole-v0"} 
r,l,t30.0,30,1.174036
112.0,112,144.765968
95.0,95,144.838001
79.0,79,144.900398
69.0,69,144.954731
56.0,56,144.998649
77.0,77,145.059935
124.0,124,145.155082
89.0,89,145.224275
152.0,152,145.340573
60.0,60,145.387916
78.0,78,145.447486
58.0,58,145.492708
82.0,82,145.557067
52.0,52,145.596854
85.0,85,145.662489
87.0,87,145.728307
59.0,59,145.772919
55.0,55,145.816104
67.0,67,145.867933
110.0,110,146.109352
87.0,87,146.181389
81.0,81,146.243404
61.0,61,146.290124
123.0,123,146.384614
58.0,58,146.430521
94.0,94,146.504164
105.0,105,146.586963
109.0,109,146.670674
112.0,112,146.757854
45.0,45,146.79236
75.0,75,146.851481
70.0,70,146.906709
200.0,200,147.058208
54.0,54,147.101305
73.0,73,147.16006
75.0,75,147.218319
59.0,59,147.275259
133.0,133,147.398126
120.0,120,147.490164
125.0,125,147.586119
66.0,66,147.638659
96.0,96,147.712635
144.0,144,147.977757
73.0,73,148.035071
66.0,66,148.087696
69.0,69,148.142677
71.0,71,148.197436
84.0,84,148.261866
64.0,64,148.311312
103.0,103,148.392068
61.0,61,148.439633
116.0,116,148.529234
66.0,66,148.580511
191.0,191,148.726945
145.0,145,148.839301
181.0,181,148.979712
80.0,80,149.04212
200.0,200,149.192984
115.0,115,149.283182
68.0,68,149.336281
120.0,120,149.429914
87.0,87,149.65182
185.0,185,149.795844
159.0,159,149.920873
68.0,68,149.97228
114.0,114,150.062415
146.0,146,150.177132
96.0,96,150.251913
44.0,44,150.28572
50.0,50,150.325597
117.0,117,150.417255
97.0,97,150.490407
100.0,100,150.568289
65.0,65,150.619514
70.0,70,150.674012
75.0,75,150.732849
133.0,133,150.835732
63.0,63,150.884762
76.0,76,150.944031
200.0,200,151.098315
113.0,113,151.185507
84.0,84,151.405843
56.0,56,151.449872
69.0,69,151.502605
77.0,77,151.561833
66.0,66,151.613811
86.0,86,151.680788
113.0,113,151.767272
73.0,73,151.823293
60.0,60,151.870713
67.0,67,151.924292
77.0,77,151.985749
64.0,64,152.034216
87.0,87,152.101896
66.0,66,152.15232
87.0,87,152.219627
76.0,76,152.279845
75.0,75,152.338468
200.0,200,152.491901
73.0,73,152.548873
55.0,55,152.591109
145.0,145,152.702049
76.0,76,152.763008
60.0,60,152.808635
108.0,108,152.892113
100.0,100,153.12159
70.0,70,153.177858
103.0,103,153.256479
49.0,49,153.292915
118.0,118,153.383317
83.0,83,153.446207
54.0,54,153.489146
76.0,76,153.548729
65.0,65,153.598717
137.0,137,153.701126
102.0,102,153.779036
85.0,85,153.843938
59.0,59,153.891394
138.0,138,153.997364
128.0,128,154.096515
100.0,100,154.175418
72.0,72,154.231814
63.0,63,154.280079
70.0,70,154.334465
166.0,166,154.46278
73.0,73,154.519699
55.0,55,154.561369
171.0,171,154.843235
52.0,52,154.887591
68.0,68,154.941219
69.0,69,154.995621
77.0,77,155.05584
89.0,89,155.125454
122.0,122,155.219138
58.0,58,155.266252
123.0,123,155.360748
138.0,138,155.49559
67.0,67,155.546652
60.0,60,155.593701
68.0,68,155.646917
112.0,112,155.73299
72.0,72,155.789215
70.0,70,155.843725
62.0,62,155.892488
71.0,71,155.94899
64.0,64,155.998777
107.0,107,156.080016
97.0,97,156.157477
51.0,51,156.197587
187.0,187,156.339487
63.0,63,156.389276
77.0,77,156.449349
67.0,67,156.654884
56.0,56,156.698854
72.0,72,156.754951
55.0,55,156.796034
138.0,138,156.901044
83.0,83,156.965812
139.0,139,157.071395
58.0,58,157.116428
51.0,51,157.156789
68.0,68,157.209443
79.0,79,157.270509
64.0,64,157.321421
71.0,71,157.375805
145.0,145,157.490774
122.0,122,157.58547
58.0,58,157.630691
61.0,61,157.67951
63.0,63,157.727497
85.0,85,157.790129
115.0,115,157.877764
85.0,85,157.942499
150.0,150,158.058542
66.0,66,158.109836
200.0,200,158.418459
57.0,57,158.46182
59.0,59,158.507394
118.0,118,158.597487
137.0,137,158.703601
76.0,76,158.761676
80.0,80,158.824456
86.0,86,158.891074
120.0,120,158.983272
76.0,76,159.041433
135.0,135,159.146478
192.0,192,159.295757
142.0,142,159.405782
153.0,153,159.524213
90.0,90,159.594571
73.0,73,159.651918
95.0,95,159.723989
56.0,56,159.767583
192.0,192,159.91633
200.0,200,160.227998
99.0,99,160.304534
57.0,57,160.348367
200.0,200,160.503099
107.0,107,160.583259
61.0,61,160.630338
108.0,108,160.71433
76.0,76,160.773036
80.0,80,160.835427
77.0,77,160.894105
69.0,69,160.948519
72.0,72,161.004602
93.0,93,161.076392
88.0,88,161.144626
63.0,63,161.193921
73.0,73,161.251409
96.0,96,161.325455
73.0,73,161.381188
60.0,60,161.428453
122.0,122,161.52184
68.0,68,161.575854
69.0,69,161.627652
113.0,113,161.866459
107.0,107,161.949871
65.0,65,162.000362
84.0,84,162.064823
200.0,200,162.219724
74.0,74,162.276823
101.0,101,162.355558
70.0,70,162.409512
72.0,72,162.466124
43.0,43,162.499875
78.0,78,162.559632
86.0,86,162.627623
51.0,51,162.667923
40.0,40,162.699378
63.0,63,162.747721
113.0,113,162.835662
104.0,104,162.916992
107.0,107,162.999873
77.0,77,163.060313
63.0,63,163.108104
82.0,82,163.17147
75.0,75,163.229773
81.0,81,163.292336
67.0,67,163.344201
72.0,72,163.400816
157.0,157,163.675413
168.0,168,163.805344
87.0,87,163.874438
107.0,107,163.95684
113.0,113,164.043601
99.0,99,164.12119
89.0,89,164.187845
153.0,153,164.30622
98.0,98,164.381557
81.0,81,164.444672
65.0,65,164.495058
72.0,72,164.550947
57.0,57,164.595264
75.0,75,164.653349
179.0,179,164.793259
72.0,72,164.849983
45.0,45,164.885078
111.0,111,164.971023
55.0,55,165.011339
77.0,77,165.070003
70.0,70,165.125463
112.0,112,165.363755
60.0,60,165.409102
93.0,93,165.480539
76.0,76,165.53914
86.0,86,165.606738
46.0,46,165.643193
162.0,162,165.769055
70.0,70,165.823476
80.0,80,165.886471
68.0,68,165.940516
109.0,109,166.024763
83.0,83,166.088818
87.0,87,166.155481
59.0,59,166.201426
55.0,55,166.24508
68.0,68,166.298026
89.0,89,166.366785
122.0,122,166.462998
87.0,87,166.52953
65.0,65,166.57846
84.0,84,166.643431
84.0,84,166.70772
81.0,81,166.768953
57.0,57,166.813342
81.0,81,166.877865
77.0,77,167.089544
80.0,80,167.151681
113.0,113,167.235279
98.0,98,167.30941
61.0,61,167.355809
157.0,157,167.477738
63.0,63,167.526789
65.0,65,167.578287
75.0,75,167.636428
56.0,56,167.681486
78.0,78,167.741549
41.0,41,167.773776
63.0,63,167.823846
76.0,76,167.883858
88.0,88,167.95244
56.0,56,167.995057
134.0,134,168.099358
133.0,133,168.199407
110.0,110,168.284484
68.0,68,168.338307
73.0,73,168.393623
56.0,56,168.436827
87.0,87,168.504772
75.0,75,168.563052
94.0,94,168.636331
62.0,62,168.839551
149.0,149,168.954837
123.0,123,169.05067
110.0,110,169.134986
179.0,179,169.273758
80.0,80,169.336566
82.0,82,169.399609
163.0,163,169.523664
102.0,102,169.604568
63.0,63,169.653012
57.0,57,169.697298
96.0,96,169.770331
138.0,138,169.877941
98.0,98,169.953947
110.0,110,170.040118
73.0,73,170.09541
72.0,72,170.152692
57.0,57,170.197737
70.0,70,170.250443
114.0,114,170.33673
60.0,60,170.534445
60.0,60,170.582243
113.0,113,170.671263
73.0,73,170.728372
78.0,78,170.789492
68.0,68,170.84072
112.0,112,170.92663
60.0,60,170.972284
115.0,115,171.060528
110.0,110,171.146128
82.0,82,171.209842
93.0,93,171.281763
76.0,76,171.340993
71.0,71,171.397492
89.0,89,171.46784
68.0,68,171.520843
119.0,119,171.611971
100.0,100,171.69096
77.0,77,171.74951
78.0,78,171.807646
74.0,74,171.865962
48.0,48,171.902506
70.0,70,171.957054
74.0,74,172.014939
66.0,66,172.065846
52.0,52,172.105966
152.0,152,172.375556
76.0,76,172.43265
96.0,96,172.505681
70.0,70,172.561638
69.0,69,172.613986
66.0,66,172.66507
119.0,119,172.75758
78.0,78,172.819575
67.0,67,172.871737
97.0,97,172.945733
65.0,65,172.997426
81.0,81,173.059442
113.0,113,173.146763
75.0,75,173.204115
72.0,72,173.259164
75.0,75,173.316119
90.0,90,173.386443
132.0,132,173.487711
70.0,70,173.542537
67.0,67,173.594048
138.0,138,173.701294
78.0,78,173.76068
110.0,110,173.845388
84.0,84,174.063338
98.0,98,174.140576
69.0,69,174.194037
125.0,125,174.290387
82.0,82,174.354357
68.0,68,174.406759
89.0,89,174.474906
59.0,59,174.519811
74.0,74,174.577231
62.0,62,174.625671
72.0,72,174.681924
79.0,79,174.743485
69.0,69,174.798142
107.0,107,174.880808
121.0,121,174.974528
82.0,82,175.038541
63.0,63,175.087619
80.0,80,175.150478
70.0,70,175.205549
97.0,97,175.281797
68.0,68,175.333687
141.0,141,175.44415
81.0,81,175.504355
114.0,114,175.742741
55.0,55,175.786755
112.0,112,175.875019
91.0,91,175.94613
186.0,186,176.087634
66.0,66,176.139235
71.0,71,176.195366
102.0,102,176.274599
140.0,140,176.382011
141.0,141,176.490582
159.0,159,176.613271
108.0,108,176.695623
85.0,85,176.761642
109.0,109,176.847458
85.0,85,176.911372
133.0,133,177.015304
72.0,72,177.070754
107.0,107,177.15402
58.0,58,177.199579
80.0,80,177.27212
138.0,138,177.536553
107.0,107,177.619034
79.0,79,177.682484
92.0,92,177.75386
105.0,105,177.834806
78.0,78,177.894859
59.0,59,177.940954
93.0,93,178.013162
50.0,50,178.052078
73.0,73,178.108374
101.0,101,178.185285
86.0,86,178.250294
95.0,95,178.323595
62.0,62,178.37232
86.0,86,178.437786
75.0,75,178.496212
89.0,89,178.566435
123.0,123,178.661671
51.0,51,178.702752
76.0,76,178.761899
113.0,113,178.848693
78.0,78,178.909204
82.0,82,178.97222
75.0,75,179.030024
121.0,121,179.284333
93.0,93,179.356287
76.0,76,179.415796
117.0,117,179.507437
73.0,73,179.56463
81.0,81,179.62511
98.0,98,179.700898
173.0,173,179.837801
91.0,91,179.906547
136.0,136,180.009755
135.0,135,180.115358
54.0,54,180.157645
106.0,106,180.239435
138.0,138,180.346382
100.0,100,180.424673
84.0,84,180.49003
89.0,89,180.557113
65.0,65,180.606122
106.0,106,180.687415
59.0,59,180.732766
119.0,119,180.822562
63.0,63,181.027273
92.0,92,181.098334
83.0,83,181.163098
143.0,143,181.273271
102.0,102,181.353812
95.0,95,181.428273
39.0,39,181.459532
87.0,87,181.52558
87.0,87,181.595189
117.0,117,181.687102
77.0,77,181.746065
65.0,65,181.796687
98.0,98,181.871769
110.0,110,181.957773
98.0,98,182.033403
59.0,59,182.079777
57.0,57,182.124326
82.0,82,182.187256
74.0,74,182.244318
79.0,79,182.304389
75.0,75,182.363966
67.0,67,182.416246
53.0,53,182.457895
182.0,182,182.757324
94.0,94,182.837096
51.0,51,182.881039
72.0,72,182.944345
170.0,170,183.085272
144.0,144,183.207494
77.0,77,183.272301
98.0,98,183.347255
81.0,81,183.409823
104.0,104,183.488987
75.0,75,183.550556
134.0,134,183.653105
51.0,51,183.69273
67.0,67,183.743399
66.0,66,183.793578
93.0,93,183.8659
57.0,57,183.909116
96.0,96,183.984654
57.0,57,184.028571
113.0,113,184.115878
110.0,110,184.202435
62.0,62,184.250746
161.0,161,184.525104
54.0,54,184.567848
66.0,66,184.619957
58.0,58,184.665537
72.0,72,184.720804
63.0,63,184.768619
125.0,125,184.868066
87.0,87,184.934467
89.0,89,185.004805
109.0,109,185.089693
67.0,67,185.142003
56.0,56,185.184875
81.0,81,185.246844
103.0,103,185.328628
71.0,71,185.384857
172.0,172,185.516062
91.0,91,185.586836
198.0,198,185.739522
108.0,108,185.826539
99.0,99,185.904814
66.0,66,185.957715
70.0,70,186.014079
70.0,70,186.071021
53.0,53,186.113395
81.0,81,186.342951
72.0,72,186.400018
76.0,76,186.458848
88.0,88,186.525906
86.0,86,186.593936
72.0,72,186.649219
88.0,88,186.718667
92.0,92,186.791662
72.0,72,186.848098
65.0,65,186.896018
65.0,65,186.946876
60.0,60,186.993251
95.0,95,187.065299
77.0,77,187.125578
56.0,56,187.169275
94.0,94,187.242179
57.0,57,187.287667
61.0,61,187.334884
67.0,67,187.387871
56.0,56,187.431535
89.0,89,187.501974
83.0,83,187.566839
125.0,125,187.663423
64.0,64,187.713506
65.0,65,187.764441
67.0,67,187.815724
95.0,95,188.039792
70.0,70,188.097339
73.0,73,188.153891
77.0,77,188.214493
91.0,91,188.284705
87.0,87,188.353349
69.0,69,188.407147
97.0,97,188.483291
99.0,99,188.559319
71.0,71,188.615029
157.0,157,188.73426
109.0,109,188.818492
154.0,154,188.937413
83.0,83,189.001749
61.0,61,189.047361
83.0,83,189.112176
67.0,67,189.164634
129.0,129,189.26387
93.0,93,189.33516
65.0,65,189.386617
58.0,58,189.432057
67.0,67,189.48471
139.0,139,189.592678
66.0,66,189.796366
77.0,77,189.854453
174.0,174,189.989557
50.0,50,190.02642
102.0,102,190.105571
116.0,116,190.194411
200.0,200,190.351965
104.0,104,190.432318
103.0,103,190.511785
72.0,72,190.56741
62.0,62,190.615165
74.0,74,190.673632
124.0,124,190.76885
114.0,114,190.856705
77.0,77,190.91757
93.0,93,190.990957
77.0,77,191.049243
92.0,92,191.121285
76.0,76,191.181677
61.0,61,191.228607
64.0,64,191.279363
67.0,67,191.331069
83.0,83,191.548259
131.0,131,191.650138
118.0,118,191.739766
68.0,68,191.793044
68.0,68,191.846362
91.0,91,191.918334
104.0,104,191.997604
87.0,87,192.066197
65.0,65,192.11741
54.0,54,192.159897
80.0,80,192.22211
57.0,57,192.26604
128.0,128,192.365909
80.0,80,192.428864
99.0,99,192.505856
52.0,52,192.545901
60.0,60,192.593131
92.0,92,192.665015
77.0,77,192.72465
92.0,92,192.796553
62.0,62,192.845498
125.0,125,192.943342
133.0,133,193.044447
151.0,151,193.315568
116.0,116,193.406195
76.0,76,193.466993
97.0,97,193.544266
200.0,200,193.698024
59.0,59,193.744944
91.0,91,193.814956
57.0,57,193.858182
62.0,62,193.90651
100.0,100,193.985282
59.0,59,194.030871
92.0,92,194.103671
102.0,102,194.183884
78.0,78,194.245858
71.0,71,194.302049
113.0,113,194.389789
99.0,99,194.465292
92.0,92,194.539927
60.0,60,194.588093
140.0,140,194.693903
76.0,76,194.755391
185.0,185,195.048985
61.0,61,195.097107
106.0,106,195.180596
149.0,149,195.295751
84.0,84,195.361076
69.0,69,195.412403
80.0,80,195.475559
62.0,62,195.524047
81.0,81,195.587921
88.0,88,195.654457
117.0,117,195.744989
94.0,94,195.817978
61.0,61,195.865237
179.0,179,196.002751
71.0,71,196.058606
72.0,72,196.112601
89.0,89,196.180976
80.0,80,196.243324
96.0,96,196.317473
122.0,122,196.412023
74.0,74,196.469655
99.0,99,196.547365
56.0,56,196.590866
97.0,97,196.824148
94.0,94,196.898207
81.0,81,196.96133
51.0,51,197.002701
105.0,105,197.084179
55.0,55,197.126998
97.0,97,197.202104
76.0,76,197.262041
93.0,93,197.335428
143.0,143,197.448029
78.0,78,197.509521
67.0,67,197.561426
62.0,62,197.609265
80.0,80,197.672023
117.0,117,197.764618
69.0,69,197.816235
72.0,72,197.870274
86.0,86,197.936032
77.0,77,197.997083
69.0,69,198.05081
65.0,65,198.102991
69.0,69,198.153757
149.0,149,198.271815
85.0,85,198.338139
57.0,57,198.537128
86.0,86,198.60373
124.0,124,198.700776
75.0,75,198.759053
117.0,117,198.850638
128.0,128,198.949022
59.0,59,198.996504
61.0,61,199.04467
150.0,150,199.158052
83.0,83,199.218381
107.0,107,199.302856
168.0,168,199.431393
92.0,92,199.50412
66.0,66,199.555303
163.0,163,199.680137
77.0,77,199.741365
72.0,72,199.796485
77.0,77,199.855384
72.0,72,199.912324
86.0,86,199.977303
68.0,68,200.029382
72.0,72,200.085728
89.0,89,200.306696
66.0,66,200.35883
79.0,79,200.4209
74.0,74,200.478745
59.0,59,200.525504
61.0,61,200.572959
73.0,73,200.631277
53.0,53,200.670406
165.0,165,200.797903
58.0,58,200.842179
132.0,132,200.944282
92.0,92,201.015273
125.0,125,201.11226
98.0,98,201.190475
94.0,94,201.262553
74.0,74,201.321642
105.0,105,201.402606
100.0,100,201.480267
64.0,64,201.531357
163.0,163,201.657395
67.0,67,201.708703
79.0,79,201.768775
67.0,67,201.821779
71.0,71,202.028402
63.0,63,202.077103
80.0,80,202.140285
60.0,60,202.187439
84.0,84,202.254301
66.0,66,202.305396
194.0,194,202.454948
60.0,60,202.50201
69.0,69,202.556546
175.0,175,202.689083
115.0,115,202.777937
144.0,144,202.889586
97.0,97,202.965047
100.0,100,203.041387
56.0,56,203.085897
150.0,150,203.201022
119.0,119,203.291245
113.0,113,203.377173
79.0,79,203.43874
60.0,60,203.486941
164.0,164,203.765606
138.0,138,203.871827
84.0,84,203.93809
117.0,117,204.02809
53.0,53,204.069266
109.0,109,204.151759
195.0,195,204.301214
81.0,81,204.363745
64.0,64,204.41284
72.0,72,204.469129
77.0,77,204.529767
62.0,62,204.576552
63.0,63,204.626105
191.0,191,204.77421
75.0,75,204.832055
82.0,82,204.892179
75.0,75,204.949517
138.0,138,205.058894
77.0,77,205.119437
92.0,92,205.192555
96.0,96,205.266908
102.0,102,205.504976
63.0,63,205.554033
81.0,81,205.6177
55.0,55,205.66013
96.0,96,205.736201
58.0,58,205.780895
80.0,80,205.843169
67.0,67,205.897182
115.0,115,205.987543
81.0,81,206.051
71.0,71,206.10637
51.0,51,206.146236
106.0,106,206.22961
92.0,92,206.300222
69.0,69,206.354861
76.0,76,206.414686
83.0,83,206.476896
85.0,85,206.54516
53.0,53,206.585813
185.0,185,206.726733
75.0,75,206.783962
113.0,113,206.873197
66.0,66,206.924672
102.0,102,207.003993
200.0,200,207.318968
79.0,79,207.380815
63.0,63,207.431773
134.0,134,207.536238
75.0,75,207.594804
200.0,200,207.74958
95.0,95,207.821838
144.0,144,207.932833
81.0,81,207.996857
59.0,59,208.042195
63.0,63,208.092577
127.0,127,208.18977
187.0,187,208.331176
91.0,91,208.400215
66.0,66,208.453186
175.0,175,208.589613
83.0,83,208.654078
73.0,73,208.71044
84.0,84,208.775746
98.0,98,209.005997
87.0,87,209.073197
114.0,114,209.16205
48.0,48,209.199185
81.0,81,209.262919
176.0,176,209.397963
62.0,62,209.446483
65.0,65,209.497275
67.0,67,209.550278
73.0,73,209.606393
107.0,107,209.689783
82.0,82,209.752242
83.0,83,209.815301
63.0,63,209.864607
71.0,71,209.920024
67.0,67,209.972003
108.0,108,210.056225
58.0,58,210.103285
80.0,80,210.164925
49.0,49,210.202771
69.0,69,210.256101
86.0,86,210.322118
128.0,128,210.419158
77.0,77,210.479562
64.0,64,210.529612
91.0,91,210.755534
90.0,90,210.825879
86.0,86,210.893035
76.0,76,210.952404
117.0,117,211.044306
94.0,94,211.115569
120.0,120,211.209011
100.0,100,211.285765
142.0,142,211.397417
136.0,136,211.503197
76.0,76,211.562019
65.0,65,211.612758
121.0,121,211.703294
107.0,107,211.786456
103.0,103,211.866981
63.0,63,211.915271
76.0,76,211.972233
62.0,62,212.020377
57.0,57,212.066131
75.0,75,212.125711
136.0,136,212.228365
125.0,125,212.478324
94.0,94,212.554321
58.0,58,212.599387
144.0,144,212.710712
88.0,88,212.778889
89.0,89,212.84929
57.0,57,212.89512
165.0,165,213.020981
97.0,97,213.094902
87.0,87,213.16175
102.0,102,213.240874
70.0,70,213.294306
104.0,104,213.374893
82.0,82,213.43885
54.0,54,213.479765
147.0,147,213.592554
75.0,75,213.650528
76.0,76,213.70912
65.0,65,213.76017
74.0,74,213.817927
136.0,136,213.923155
63.0,63,213.972322
167.0,167,214.253978
165.0,165,214.38214
95.0,95,214.456859
200.0,200,214.611071
136.0,136,214.713297
87.0,87,214.781051
76.0,76,214.842369
70.0,70,214.894805
137.0,137,215.000908
85.0,85,215.069333
62.0,62,215.117711
66.0,66,215.170599
76.0,76,215.230727
79.0,79,215.290235
128.0,128,215.390282
200.0,200,215.544516
97.0,97,215.619832
73.0,73,215.677418
80.0,80,215.739322
91.0,91,215.961781
90.0,90,216.034994
70.0,70,216.09022
109.0,109,216.174725
66.0,66,216.226694
122.0,122,216.321267
126.0,126,216.421474
108.0,108,216.505126
195.0,195,216.656922
62.0,62,216.705929
88.0,88,216.773754
71.0,71,216.829397
125.0,125,216.925504
82.0,82,216.987465
136.0,136,217.091953
83.0,83,217.155959
63.0,63,217.205381
64.0,64,217.254882
102.0,102,217.333407
63.0,63,217.381843
66.0,66,217.433272
92.0,92,217.503013
68.0,68,217.707664
82.0,82,217.770711
56.0,56,217.814579
71.0,71,217.868982
70.0,70,217.923798
192.0,192,218.072572
89.0,89,218.142082
68.0,68,218.194074
63.0,63,218.243157
64.0,64,218.292208
80.0,80,218.353622
148.0,148,218.468674
63.0,63,218.517201
69.0,69,218.569153
90.0,90,218.636149
69.0,69,218.690996
81.0,81,218.754161
78.0,78,218.813323
73.0,73,218.869863
118.0,118,218.961189
127.0,127,219.059822
106.0,106,219.143085
105.0,105,219.223796
127.0,127,219.471329
172.0,172,219.603697
104.0,104,219.686592
73.0,73,219.743392
89.0,89,219.812176
125.0,125,219.907926
111.0,111,219.99548
70.0,70,220.04952
75.0,75,220.107106
109.0,109,220.192567
65.0,65,220.242567
83.0,83,220.307751
122.0,122,220.402855
59.0,59,220.446827
74.0,74,220.504053
81.0,81,220.567371
72.0,72,220.622761
62.0,62,220.668584
122.0,122,220.760515
124.0,124,220.857103
59.0,59,220.902917
127.0,127,221.154298
73.0,73,221.212607
56.0,56,221.256886
81.0,81,221.317028
70.0,70,221.370373
85.0,85,221.436998
97.0,97,221.51213
77.0,77,221.573199
98.0,98,221.649559
153.0,153,221.765999
108.0,108,221.850799
87.0,87,221.918164
145.0,145,222.027554
72.0,72,222.08265
200.0,200,222.237559
86.0,86,222.302869
77.0,77,222.362196
64.0,64,222.411646
69.0,69,222.466165
110.0,110,222.550481
65.0,65,222.599927
64.0,64,222.647793
58.0,58,222.693176
61.0,61,222.892629
94.0,94,222.96601
92.0,92,223.034134
121.0,121,223.129027
55.0,55,223.172121
83.0,83,223.236484
200.0,200,223.387437
178.0,178,223.522718
176.0,176,223.66121
115.0,115,223.749487
75.0,75,223.808973
66.0,66,223.86019
75.0,75,223.918578
130.0,130,224.017739
90.0,90,224.087917
74.0,74,224.146452
80.0,80,224.208279
85.0,85,224.27393
155.0,155,224.392259
57.0,57,224.436242
93.0,93,224.662106
174.0,174,224.796894
200.0,200,224.950496
116.0,116,225.039861
74.0,74,225.09826
121.0,121,225.192172
89.0,89,225.261645
67.0,67,225.312284
93.0,93,225.383646
94.0,94,225.456736
63.0,63,225.505401
99.0,99,225.58174
84.0,84,225.647629
200.0,200,225.800696
88.0,88,225.867982
52.0,52,225.9076
64.0,64,225.95761
200.0,200,226.110322
149.0,149,226.381277
60.0,60,226.42862
92.0,92,226.498586
151.0,151,226.613802
76.0,76,226.672504
72.0,72,226.727981
93.0,93,226.800502
65.0,65,226.851472
132.0,132,226.950437
200.0,200,227.10478
84.0,84,227.169129
78.0,78,227.229731
89.0,89,227.299053
132.0,132,227.400181
108.0,108,227.482693
68.0,68,227.534942
104.0,104,227.614722
74.0,74,227.671721
110.0,110,227.757535
73.0,73,227.813557
50.0,50,227.853333
102.0,102,228.085053
54.0,54,228.13378
149.0,149,228.264534
200.0,200,228.417281
65.0,65,228.471885
124.0,124,228.569747
132.0,132,228.683931
66.0,66,228.734417
109.0,109,228.818575
144.0,144,228.930472
200.0,200,229.080505
200.0,200,229.234933
74.0,74,229.291765
194.0,194,229.439176
60.0,60,229.483753
94.0,94,229.561173
66.0,66,229.613341
188.0,188,229.911811
92.0,92,229.981893
111.0,111,230.066564
72.0,72,230.124818
63.0,63,230.174487
74.0,74,230.232783
116.0,116,230.321583
53.0,53,230.361842
56.0,56,230.407151
102.0,102,230.485299
90.0,90,230.555626
107.0,107,230.63783
146.0,146,230.749301
138.0,138,230.855941
94.0,94,230.928695
94.0,94,231.001769
183.0,183,231.144243
58.0,58,231.189528
82.0,82,231.253235
62.0,62,231.297909
101.0,101,231.376898
96.0,96,231.602757
111.0,111,231.688852
62.0,62,231.736244
57.0,57,231.782272
161.0,161,231.905617
131.0,131,232.007076
141.0,141,232.119122
198.0,198,232.278285
113.0,113,232.365879
122.0,122,232.459825
76.0,76,232.516945
173.0,173,232.646825
200.0,200,232.79661
57.0,57,232.839846
61.0,61,232.884421
71.0,71,232.939615
200.0,200,233.093009
62.0,62,233.141218
71.0,71,233.34914
81.0,81,233.413606
173.0,173,233.546029
164.0,164,233.672698
123.0,123,233.766332
59.0,59,233.811857
51.0,51,233.851361
114.0,114,233.939654
102.0,102,234.016809
165.0,165,234.145214
92.0,92,234.216859
98.0,98,234.291016
106.0,106,234.373313
88.0,88,234.439403
121.0,121,234.533339
142.0,142,234.641646
62.0,62,234.690387
62.0,62,234.737351
93.0,93,234.809039
79.0,79,234.869321
126.0,126,235.119855
57.0,57,235.165122
102.0,102,235.243514
53.0,53,235.284641
71.0,71,235.340989
149.0,149,235.45578
74.0,74,235.511132
99.0,99,235.589337
131.0,131,235.689171
182.0,182,235.830358
55.0,55,235.872964
55.0,55,235.916551
114.0,114,236.003409
77.0,77,236.063062
78.0,78,236.123325
143.0,143,236.229171
164.0,164,236.354873
95.0,95,236.429668
64.0,64,236.477923
54.0,54,236.51995
110.0,110,236.604117
148.0,148,236.869286
59.0,59,236.913099
133.0,133,237.014815
111.0,111,237.101499
71.0,71,237.156948
99.0,99,237.232608
100.0,100,237.31303
200.0,200,237.483752
82.0,82,237.546555
200.0,200,237.697838
89.0,89,237.763891
68.0,68,237.81691
80.0,80,237.878257
60.0,60,237.924423
73.0,73,237.980575
174.0,174,238.114677
86.0,86,238.180499
151.0,151,238.295191
115.0,115,238.535761
141.0,141,238.64431
107.0,107,238.727139
64.0,64,238.775238
103.0,103,238.854944
177.0,177,238.991811
129.0,129,239.091898
95.0,95,239.165029
89.0,89,239.233283
104.0,104,239.313454
130.0,130,239.410565
109.0,109,239.496224
156.0,156,239.616981
86.0,86,239.682576
200.0,200,239.835037
71.0,71,239.889326
138.0,138,239.99634
122.0,122,240.240368
149.0,149,240.35803
200.0,200,240.509838
181.0,181,240.649307
116.0,116,240.738835
52.0,52,240.779662
141.0,141,240.887019
97.0,97,240.962153
200.0,200,241.115298
200.0,200,241.266515
65.0,65,241.317277
200.0,200,241.469035
161.0,161,241.592567
85.0,85,241.657916
112.0,112,241.743493
69.0,69,241.796808
81.0,81,242.011589
174.0,174,242.145588
200.0,200,242.300916
123.0,123,242.393504
148.0,148,242.507288
87.0,87,242.575276
88.0,88,242.644208
200.0,200,242.799261
83.0,83,242.863956
167.0,167,242.992449
70.0,70,243.046472
112.0,112,243.13253
54.0,54,243.173987
107.0,107,243.256951
163.0,163,243.379091
200.0,200,243.53355
200.0,200,243.839517
107.0,107,243.922114
125.0,125,244.020613
85.0,85,244.08791
97.0,97,244.162921
200.0,200,244.31638
150.0,150,244.433374
147.0,147,244.545961
94.0,94,244.61743
75.0,75,244.675982
80.0,80,244.740114
79.0,79,244.800876
200.0,200,244.955563
143.0,143,245.065017
59.0,59,245.111906
90.0,90,245.182318
144.0,144,245.450814
200.0,200,245.605564
72.0,72,245.659887
75.0,75,245.719259
152.0,152,245.835596
61.0,61,245.883241
106.0,106,245.963483
149.0,149,246.077442
125.0,125,246.174038
69.0,69,246.226954
106.0,106,246.308061
200.0,200,246.461529
123.0,123,246.556327
145.0,145,246.668288
142.0,142,246.775651
84.0,84,246.838852
200.0,200,246.990526
99.0,99,247.220179
136.0,136,247.323679
89.0,89,247.391638
75.0,75,247.449763
200.0,200,247.601453
132.0,132,247.702931
