# {"t_start": 1551044220.731029, "env_id": "MyBulletCartPole-v0"} 
r,l,t
200.0,200,252.554082
66.0,66,252.603675
200.0,200,252.75576
85.0,85,252.820926
200.0,200,252.97375
200.0,200,253.127177
200.0,200,253.279086
151.0,151,253.394354
200.0,200,253.545326
200.0,200,253.695435
144.0,144,253.805335
198.0,198,254.110931
162.0,162,254.236627
85.0,85,254.300947
144.0,144,254.40823
108.0,108,254.491851
200.0,200,254.647228
139.0,139,254.753483
126.0,126,254.848883
94.0,94,254.920645
82.0,82,254.983508
177.0,177,255.119365
200.0,200,255.271815
113.0,113,255.358614
91.0,91,255.429113
136.0,136,255.532591
166.0,166,255.814153
72.0,72,255.869272
200.0,200,256.021357
118.0,118,256.109841
145.0,145,256.219516
109.0,109,256.304559
186.0,186,256.445712
87.0,87,256.513405
196.0,196,256.661656
200.0,200,256.812022
200.0,200,256.962792
173.0,173,257.093394
78.0,78,257.153801
86.0,86,257.219273
160.0,160,257.495557
200.0,200,257.645447
53.0,53,257.687438
103.0,103,257.763635
194.0,194,257.910835
200.0,200,258.064815
191.0,191,258.209501
200.0,200,258.362121
128.0,128,258.459322
132.0,132,258.562203
199.0,199,258.712851
150.0,150,258.825409
169.0,169,258.953351
100.0,100,259.182331
200.0,200,259.333321
157.0,157,259.453279
200.0,200,259.603733
156.0,156,259.722005
74.0,74,259.77759
195.0,195,259.92676
64.0,64,259.974993
200.0,200,260.127629
177.0,177,260.263511
200.0,200,260.413741
157.0,157,260.534709
200.0,200,260.686745
187.0,187,260.980858
126.0,126,261.076681
82.0,82,261.139107
192.0,192,261.285709
200.0,200,261.436424
73.0,73,261.493394
181.0,181,261.63127
200.0,200,261.781676
200.0,200,261.932207
179.0,179,262.068492
196.0,196,262.218177
148.0,148,262.333862
200.0,200,262.637009
200.0,200,262.788706
200.0,200,262.942635
200.0,200,263.094203
97.0,97,263.168486
200.0,200,263.322315
74.0,74,263.377341
200.0,200,263.530585
101.0,101,263.608878
169.0,169,263.737123
200.0,200,263.886398
200.0,200,264.037635
200.0,200,264.339067
200.0,200,264.493736
200.0,200,264.663104
200.0,200,264.830591
200.0,200,264.994163
175.0,175,265.136542
200.0,200,265.299001
200.0,200,265.476299
200.0,200,265.635434
200.0,200,265.797173
84.0,84,265.865857
159.0,159,266.155435
199.0,199,266.307192
154.0,154,266.424528
148.0,148,266.534605
200.0,200,266.686277
200.0,200,266.839353
57.0,57,266.883688
200.0,200,267.035757
166.0,166,267.161756
200.0,200,267.315449
200.0,200,267.470776
200.0,200,267.622376
142.0,142,267.888746
200.0,200,268.043133
200.0,200,268.194779
62.0,62,268.241347
200.0,200,268.397857
200.0,200,268.550218
167.0,167,268.679403
107.0,107,268.762833
200.0,200,268.917799
200.0,200,269.070028
200.0,200,269.222608
185.0,185,269.363535
200.0,200,269.676018
200.0,200,269.828616
200.0,200,269.98037
200.0,200,270.132541
200.0,200,270.28411
194.0,194,270.433353
200.0,200,270.583932
196.0,196,270.733981
169.0,169,270.861634
200.0,200,271.012858
200.0,200,271.321742
200.0,200,271.473001
200.0,200,271.625163
200.0,200,271.778466
200.0,200,271.92911
200.0,200,272.082209
200.0,200,272.234439
200.0,200,272.387327
200.0,200,272.540055
200.0,200,272.689938
146.0,146,272.801311
158.0,158,273.077286
165.0,165,273.204354
182.0,182,273.340885
200.0,200,273.491418
200.0,200,273.64349
178.0,178,273.779714
182.0,182,273.918031
200.0,200,274.081468
200.0,200,274.236665
171.0,171,274.374601
200.0,200,274.538679
138.0,138,274.812537
200.0,200,274.968886
200.0,200,275.140367
200.0,200,275.317031
200.0,200,275.496583
200.0,200,275.659737
196.0,196,275.80891
200.0,200,275.961247
200.0,200,276.113931
200.0,200,276.266966
164.0,164,276.392553
171.0,171,276.678715
169.0,169,276.807585
149.0,149,276.921076
200.0,200,277.071882
200.0,200,277.223866
200.0,200,277.375938
200.0,200,277.526716
200.0,200,277.677852
200.0,200,277.828029
200.0,200,277.980377
200.0,200,278.281159
112.0,112,278.369034
174.0,174,278.502595
181.0,181,278.640604
200.0,200,278.791937
200.0,200,278.946218
200.0,200,279.098754
200.0,200,279.251339
200.0,200,279.4024
200.0,200,279.554186
165.0,165,279.679593
200.0,200,279.982272
200.0,200,280.140698
148.0,148,280.253303
200.0,200,280.405765
200.0,200,280.557509
200.0,200,280.708337
200.0,200,280.859401
200.0,200,281.011922
200.0,200,281.166685
200.0,200,281.322313
176.0,176,281.470823
200.0,200,281.802472
145.0,145,281.91572
200.0,200,282.06688
200.0,200,282.219453
200.0,200,282.379463
200.0,200,282.546928
200.0,200,282.716818
200.0,200,282.867459
106.0,106,282.948249
200.0,200,283.100841
200.0,200,283.251809
200.0,200,283.562822
200.0,200,283.71587
60.0,60,283.761401
200.0,200,283.914163
200.0,200,284.06682
200.0,200,284.226827
200.0,200,284.379389
200.0,200,284.531072
200.0,200,284.684308
200.0,200,284.83917
85.0,85,284.904213
152.0,152,285.022563
200.0,200,285.332316
200.0,200,285.480904
200.0,200,285.631911
200.0,200,285.78726
156.0,156,285.910292
200.0,200,286.069329
189.0,189,286.218373
193.0,193,286.373327
200.0,200,286.530563
200.0,200,286.687569
101.0,101,286.765829
200.0,200,287.08178
200.0,200,287.234145
200.0,200,287.394109
200.0,200,287.552629
47.0,47,287.589641
200.0,200,287.74708
200.0,200,287.903046
200.0,200,288.055939
200.0,200,288.208221
200.0,200,288.361002
200.0,200,288.541069
200.0,200,288.882253
200.0,200,289.040968
200.0,200,289.195172
200.0,200,289.347497
200.0,200,289.50146
200.0,200,289.655311
200.0,200,289.807122
200.0,200,289.961175
200.0,200,290.113494
200.0,200,290.266549
200.0,200,290.577464
200.0,200,290.730715
200.0,200,290.88268
200.0,200,291.033935
156.0,156,291.153607
200.0,200,291.304893
200.0,200,291.455809
200.0,200,291.606382
200.0,200,291.758226
122.0,122,291.850929
189.0,189,291.993577
200.0,200,292.305325
167.0,167,292.432734
200.0,200,292.583181
200.0,200,292.733029
189.0,189,292.876383
200.0,200,293.028185
200.0,200,293.180507
200.0,200,293.333048
200.0,200,293.48441
200.0,200,293.636515
200.0,200,293.788913
74.0,74,293.998517
200.0,200,294.15074
184.0,184,294.289615
200.0,200,294.440562
82.0,82,294.50389
200.0,200,294.655334
56.0,56,294.698835
200.0,200,294.848181
200.0,200,295.000162
200.0,200,295.151156
200.0,200,295.303099
200.0,200,295.455775
200.0,200,295.765635
200.0,200,295.917046
200.0,200,296.06805
200.0,200,296.21997
117.0,117,296.309859
200.0,200,296.460286
164.0,164,296.586784
200.0,200,296.740265
200.0,200,296.892586
135.0,135,296.996754
200.0,200,297.150818
200.0,200,297.46161
171.0,171,297.591524
200.0,200,297.741409
200.0,200,297.892918
200.0,200,298.044759
131.0,131,298.142691
200.0,200,298.296034
200.0,200,298.449745
148.0,148,298.562469
117.0,117,298.651782
200.0,200,298.803346
200.0,200,299.109944
131.0,131,299.211142
200.0,200,299.363692
200.0,200,299.516163
200.0,200,299.669929
200.0,200,299.821512
144.0,144,299.929325
173.0,173,300.06241
200.0,200,300.21535
200.0,200,300.369666
200.0,200,300.520879
148.0,148,300.635865
200.0,200,300.966971
200.0,200,301.123469
200.0,200,301.281056
200.0,200,301.438285
200.0,200,301.588221
200.0,200,301.740411
200.0,200,301.892104
200.0,200,302.043617
200.0,200,302.195556
200.0,200,302.352069
200.0,200,302.660974
200.0,200,302.809868
200.0,200,302.962202
200.0,200,303.116426
200.0,200,303.272305
184.0,184,303.414035
200.0,200,303.567368
200.0,200,303.721333
200.0,200,303.874953
194.0,194,304.023137
200.0,200,304.333795
200.0,200,304.486356
154.0,154,304.603784
200.0,200,304.757713
139.0,139,304.860727
200.0,200,305.014248
200.0,200,305.160417
200.0,200,305.315299
200.0,200,305.468933
200.0,200,305.622397
200.0,200,305.772805
200.0,200,306.077797
200.0,200,306.229949
200.0,200,306.380717
200.0,200,306.533579
200.0,200,306.6862
200.0,200,306.83799
136.0,136,306.939362
200.0,200,307.091123
200.0,200,307.243976
200.0,200,307.402414
200.0,200,307.552149
200.0,200,307.857071
200.0,200,308.015576
200.0,200,308.167315
200.0,200,308.320158
200.0,200,308.471145
200.0,200,308.623508
200.0,200,308.776137
200.0,200,308.928452
200.0,200,309.079706
200.0,200,309.23352
200.0,200,309.552408
200.0,200,309.70494
200.0,200,309.85567
200.0,200,310.007311
151.0,151,310.12166
200.0,200,310.276864
200.0,200,310.431708
200.0,200,310.585941
200.0,200,310.740448
200.0,200,310.896175
200.0,200,311.201616
200.0,200,311.356045
200.0,200,311.506714
200.0,200,311.658753
200.0,200,311.811163
200.0,200,311.965493
200.0,200,312.118958
200.0,200,312.270694
200.0,200,312.421783
200.0,200,312.573472
197.0,197,312.880987
200.0,200,313.038278
200.0,200,313.190463
200.0,200,313.350239
200.0,200,313.511975
200.0,200,313.671378
200.0,200,313.832744
200.0,200,313.983857
200.0,200,314.135393
200.0,200,314.286076
200.0,200,314.438712
200.0,200,314.742628
200.0,200,314.895008
200.0,200,315.045326
200.0,200,315.197626
200.0,200,315.35075
91.0,91,315.41946
200.0,200,315.57035
200.0,200,315.72089
200.0,200,315.871255
200.0,200,316.022498
200.0,200,316.17369
175.0,175,316.459539
185.0,185,316.600268
200.0,200,316.7523
200.0,200,316.906281
193.0,193,317.053865
200.0,200,317.206649
200.0,200,317.357863
200.0,200,317.511044
200.0,200,317.663755
200.0,200,317.81495
191.0,191,318.112013
200.0,200,318.265013
155.0,155,318.384343
200.0,200,318.535767
200.0,200,318.687788
171.0,171,318.814404
200.0,200,318.965657
200.0,200,319.117951
200.0,200,319.269834
174.0,174,319.403476
200.0,200,319.56065
200.0,200,319.872163
200.0,200,320.031619
200.0,200,320.191818
200.0,200,320.351011
200.0,200,320.509814
200.0,200,320.670116
200.0,200,320.831193
200.0,200,321.001622
200.0,200,321.177963
200.0,200,321.333907
200.0,200,321.642222
200.0,200,321.801462
200.0,200,321.952276
200.0,200,322.104361
200.0,200,322.25872
200.0,200,322.410212
200.0,200,322.562439
165.0,165,322.687789
200.0,200,322.853285
200.0,200,323.016009
200.0,200,323.33471
200.0,200,323.490789
200.0,200,323.648302
200.0,200,323.809412
200.0,200,323.969825
200.0,200,324.126896
200.0,200,324.283511
200.0,200,324.445639
200.0,200,324.605654
200.0,200,324.766128
200.0,200,324.917212
150.0,150,325.185656
200.0,200,325.338002
200.0,200,325.503421
200.0,200,325.655479
168.0,168,325.782913
200.0,200,325.933253
200.0,200,326.083812
200.0,200,326.241922
200.0,200,326.397013
200.0,200,326.567554
200.0,200,326.873026
200.0,200,327.026154
200.0,200,327.178793
159.0,159,327.304556
200.0,200,327.460684
200.0,200,327.61507
200.0,200,327.769137
200.0,200,327.92145
200.0,200,328.079549
200.0,200,328.234708
197.0,197,328.383368
200.0,200,328.696714
200.0,200,328.847282
200.0,200,329.004532
200.0,200,329.156399
160.0,160,329.277601
200.0,200,329.432948
200.0,200,329.588492
200.0,200,329.743577
161.0,161,329.870329
200.0,200,330.022796
200.0,200,330.329872
200.0,200,330.49009
200.0,200,330.645392
200.0,200,330.796046
200.0,200,330.949182
200.0,200,331.105958
200.0,200,331.256723
200.0,200,331.406227
200.0,200,331.558426
200.0,200,331.712211
200.0,200,331.866422
200.0,200,332.171458
200.0,200,332.323891
200.0,200,332.474703
200.0,200,332.625927
200.0,200,332.77752
200.0,200,332.929688
200.0,200,333.07996
200.0,200,333.232668
200.0,200,333.384696
200.0,200,333.536884
200.0,200,333.840702
200.0,200,333.993108
200.0,200,334.146103
200.0,200,334.298046
200.0,200,334.450131
200.0,200,334.600953
200.0,200,334.75406
200.0,200,334.904933
200.0,200,335.059414
200.0,200,335.212808
200.0,200,335.517232
200.0,200,335.670991
200.0,200,335.825076
200.0,200,335.977192
200.0,200,336.129048
200.0,200,336.2788
200.0,200,336.429498
200.0,200,336.581964
200.0,200,336.734417
91.0,91,336.804078
193.0,193,336.949803
200.0,200,337.252345
200.0,200,337.404045
200.0,200,337.553917
200.0,200,337.705743
200.0,200,337.857558
200.0,200,338.01038
200.0,200,338.160965
200.0,200,338.312458
200.0,200,338.463145
200.0,200,338.614837
200.0,200,338.919623
200.0,200,339.072436
200.0,200,339.223468
200.0,200,339.376447
200.0,200,339.528638
200.0,200,339.680009
200.0,200,339.830937
200.0,200,339.982436
200.0,200,340.136573
200.0,200,340.289947
200.0,200,340.592056
200.0,200,340.744048
200.0,200,340.897157
200.0,200,341.048689
200.0,200,341.201297
200.0,200,341.353049
200.0,200,341.503751
200.0,200,341.655038
200.0,200,341.804139
181.0,181,341.940157
200.0,200,342.091392
200.0,200,342.394486
200.0,200,342.545766
200.0,200,342.698585
200.0,200,342.851486
200.0,200,343.001454
200.0,200,343.15399
200.0,200,343.306419
200.0,200,343.458815
200.0,200,343.610778
200.0,200,343.763619
200.0,200,344.067498
200.0,200,344.220241
200.0,200,344.373503
200.0,200,344.526123
200.0,200,344.679044
200.0,200,344.83135
200.0,200,344.982702
200.0,200,345.135648
200.0,200,345.288112
200.0,200,345.441287
200.0,200,345.746021
200.0,200,345.898353
200.0,200,346.050799
200.0,200,346.203207
200.0,200,346.353082
200.0,200,346.505117
200.0,200,346.657229
200.0,200,346.809382
200.0,200,346.961707
200.0,200,347.112953
200.0,200,347.415736
200.0,200,347.56798
200.0,200,347.72651
200.0,200,347.883551
200.0,200,348.044781
200.0,200,348.20328
200.0,200,348.361775
200.0,200,348.520581
200.0,200,348.67945
200.0,200,348.840551
200.0,200,349.000328
200.0,200,349.310805
200.0,200,349.462977
200.0,200,349.615705
200.0,200,349.76729
200.0,200,349.919101
200.0,200,350.072697
200.0,200,350.224011
200.0,200,350.375798
200.0,200,350.527284
200.0,200,350.678718
200.0,200,350.981113
51.0,51,351.021325
200.0,200,351.170921
200.0,200,351.322197
200.0,200,351.474581
200.0,200,351.62589
200.0,200,351.776998
200.0,200,351.928953
200.0,200,352.0802
200.0,200,352.233937
200.0,200,352.385861
200.0,200,352.693375
200.0,200,352.842323
200.0,200,352.99348
200.0,200,353.144623
200.0,200,353.29547
200.0,200,353.445208
200.0,200,353.598075
200.0,200,353.751323
200.0,200,353.901253
200.0,200,354.052937
200.0,200,354.355755
200.0,200,354.506832
200.0,200,354.659287
200.0,200,354.809041
200.0,200,354.959232
200.0,200,355.110904
200.0,200,355.263397
200.0,200,355.414915
200.0,200,355.566466
200.0,200,355.715863
200.0,200,356.022611
200.0,200,356.17936
200.0,200,356.330046
200.0,200,356.47827
200.0,200,356.629488
200.0,200,356.780824
200.0,200,356.931584
200.0,200,357.083069
200.0,200,357.235414
200.0,200,357.40806
200.0,200,357.560344
200.0,200,357.871923
200.0,200,358.023787
200.0,200,358.176424
200.0,200,358.329871
200.0,200,358.481643
200.0,200,358.631284
200.0,200,358.782823
200.0,200,358.936896
200.0,200,359.091121
200.0,200,359.241073
200.0,200,359.558008
200.0,200,359.707336
200.0,200,359.857671
200.0,200,360.009378
200.0,200,360.160493
200.0,200,360.312051
200.0,200,360.463982
200.0,200,360.618413
200.0,200,360.769141
200.0,200,360.922063
200.0,200,361.227662
162.0,162,361.348611
200.0,200,361.498993
200.0,200,361.648065
200.0,200,361.797044
200.0,200,361.945035
200.0,200,362.097544
200.0,200,362.248623
200.0,200,362.399816
200.0,200,362.551013
200.0,200,362.700737
200.0,200,363.00631
200.0,200,363.161426
200.0,200,363.31343
200.0,200,363.464383
200.0,200,363.615304
200.0,200,363.767572
200.0,200,363.92063
200.0,200,364.072207
200.0,200,364.223156
200.0,200,364.376218
200.0,200,364.682654
200.0,200,364.832567
200.0,200,364.982535
200.0,200,365.134578
200.0,200,365.284391
200.0,200,365.436355
200.0,200,365.587161
200.0,200,365.739384
200.0,200,365.891103
200.0,200,366.042252
200.0,200,366.346048
165.0,165,366.470291
200.0,200,366.621121
200.0,200,366.771501
200.0,200,366.921938
200.0,200,367.074506
126.0,126,367.172769
200.0,200,367.323715
200.0,200,367.476205
200.0,200,367.625082
200.0,200,367.776156
200.0,200,368.083847
200.0,200,368.235581
200.0,200,368.387433
200.0,200,368.540705
200.0,200,368.69235
200.0,200,368.843447
200.0,200,368.995244
200.0,200,369.146037
200.0,200,369.295974
200.0,200,369.446349
200.0,200,369.752725
200.0,200,369.905669
200.0,200,370.057683
200.0,200,370.207016
200.0,200,370.358786
200.0,200,370.513189
200.0,200,370.667924
200.0,200,370.820135
200.0,200,370.97355
200.0,200,371.124138
200.0,200,371.430926
200.0,200,371.584356
200.0,200,371.740171
200.0,200,371.891031
200.0,200,372.045119
200.0,200,372.204114
200.0,200,372.355699
200.0,200,372.508351
200.0,200,372.655903
200.0,200,372.809348
200.0,200,372.960121
200.0,200,373.270972
200.0,200,373.421189
200.0,200,373.572422
200.0,200,373.722484
200.0,200,373.874598
200.0,200,374.025213
200.0,200,374.173964
200.0,200,374.322112
200.0,200,374.473197
200.0,200,374.622602
200.0,200,374.927496
200.0,200,375.077637
200.0,200,375.229368
200.0,200,375.380363
200.0,200,375.531588
200.0,200,375.681675
200.0,200,375.833884
200.0,200,375.985363
200.0,200,376.136608
200.0,200,376.287916
200.0,200,376.596291
200.0,200,376.747024
200.0,200,376.897274
200.0,200,377.044618
200.0,200,377.196559
200.0,200,377.347342
200.0,200,377.499276
200.0,200,377.649699
200.0,200,377.798549
200.0,200,377.947341
200.0,200,378.251966
200.0,200,378.404992
200.0,200,378.555815
200.0,200,378.70731
200.0,200,378.858492
200.0,200,379.009785
200.0,200,379.160912
200.0,200,379.312396
200.0,200,379.462178
200.0,200,379.612156
200.0,200,379.761872
200.0,200,380.068749
200.0,200,380.221512
200.0,200,380.371241
200.0,200,380.523412
200.0,200,380.675717
200.0,200,380.8277
200.0,200,380.97846
200.0,200,381.129442
200.0,200,381.282487
200.0,200,381.433182
200.0,200,381.742171
200.0,200,381.894587
200.0,200,382.045147
200.0,200,382.196234
200.0,200,382.346303
200.0,200,382.495772
200.0,200,382.645527
200.0,200,382.795859
200.0,200,382.948009
200.0,200,383.09861
200.0,200,383.40599
200.0,200,383.558106
200.0,200,383.709318
200.0,200,383.859893
200.0,200,384.011364
200.0,200,384.161781
200.0,200,384.31337
200.0,200,384.464256
200.0,200,384.615864
200.0,200,384.767834
200.0,200,385.074125
200.0,200,385.222797
200.0,200,385.373291
200.0,200,385.525235
126.0,126,385.622452
200.0,200,385.773943
200.0,200,385.925727
200.0,200,386.076866
200.0,200,386.228477
200.0,200,386.380403
200.0,200,386.532526
200.0,200,386.837272
200.0,200,386.987886
200.0,200,387.140459
200.0,200,387.304983
200.0,200,387.461425
200.0,200,387.615457
200.0,200,387.771972
200.0,200,387.925189
200.0,200,388.07742
200.0,200,388.230619
200.0,200,388.543779
200.0,200,388.692173
200.0,200,388.842639
200.0,200,388.994031
200.0,200,389.144995
200.0,200,389.296303
200.0,200,389.446637
200.0,200,389.598373
200.0,200,389.751282
200.0,200,389.903482
200.0,200,390.212601
200.0,200,390.360039
200.0,200,390.511286
200.0,200,390.663577
