# {"t_start": 1551044220.717452, "env_id": "MyBulletCartPole-v0"} 
r,l,t
200.0,200,601.602244
200.0,200,601.754355
200.0,200,602.056401
200.0,200,602.206675
200.0,200,602.358136
200.0,200,602.509193
200.0,200,602.658628
200.0,200,602.809185
200.0,200,602.960585
200.0,200,603.112665
200.0,200,603.265214
200.0,200,603.415043
200.0,200,603.718503
200.0,200,603.870683
200.0,200,604.020793
200.0,200,604.172295
200.0,200,604.323166
200.0,200,604.474737
200.0,200,604.626882
200.0,200,604.776655
200.0,200,604.928596
200.0,200,605.080351
200.0,200,605.232719
200.0,200,605.537242
200.0,200,605.690066
200.0,200,605.840943
200.0,200,605.992573
200.0,200,606.142698
200.0,200,606.295261
200.0,200,606.44827
200.0,200,606.59798
200.0,200,606.749512
200.0,200,606.901256
200.0,200,607.203833
200.0,200,607.358473
200.0,200,607.510093
200.0,200,607.660201
200.0,200,607.811843
200.0,200,607.962967
200.0,200,608.115476
200.0,200,608.268357
200.0,200,608.420233
200.0,200,608.572056
200.0,200,608.876616
200.0,200,609.030161
200.0,200,609.182357
200.0,200,609.332771
200.0,200,609.484909
200.0,200,609.637683
200.0,200,609.788205
200.0,200,609.939949
200.0,200,610.090246
200.0,200,610.243001
200.0,200,610.546851
200.0,200,610.698935
200.0,200,610.849294
200.0,200,611.001349
200.0,200,611.152232
200.0,200,611.30492
200.0,200,611.4573
200.0,200,611.610045
200.0,200,611.761393
200.0,200,611.912422
200.0,200,612.063998
200.0,200,612.368329
200.0,200,612.520557
200.0,200,612.673074
200.0,200,612.823179
200.0,200,612.973816
200.0,200,613.129883
200.0,200,613.288951
200.0,200,613.440565
200.0,200,613.589827
200.0,200,613.741444
200.0,200,614.048229
200.0,200,614.199238
200.0,200,614.351075
200.0,200,614.503906
200.0,200,614.656282
200.0,200,614.80729
200.0,200,614.958932
200.0,200,615.111367
200.0,200,615.261678
200.0,200,615.412245
200.0,200,615.716107
200.0,200,615.867499
200.0,200,616.018379
200.0,200,616.169605
200.0,200,616.319246
200.0,200,616.471216
200.0,200,616.621884
200.0,200,616.77276
200.0,200,616.92322
200.0,200,617.076018
200.0,200,617.378294
200.0,200,617.530713
200.0,200,617.682503
200.0,200,617.832818
200.0,200,617.98462
200.0,200,618.136429
200.0,200,618.289219
200.0,200,618.440584
200.0,200,618.591552
200.0,200,618.742455
200.0,200,618.895493
200.0,200,619.196252
200.0,200,619.349789
200.0,200,619.502148
200.0,200,619.653421
200.0,200,619.805823
200.0,200,619.95749
200.0,200,620.108297
200.0,200,620.258383
200.0,200,620.409658
200.0,200,620.56247
200.0,200,620.862931
200.0,200,621.015364
200.0,200,621.166238
200.0,200,621.317872
200.0,200,621.469091
200.0,200,621.621577
200.0,200,621.772747
200.0,200,621.924863
200.0,200,622.075557
200.0,200,622.22762
200.0,200,622.529894
200.0,200,622.681777
200.0,200,622.831543
200.0,200,622.984101
200.0,200,623.133927
200.0,200,623.285452
200.0,200,623.437203
200.0,200,623.58832
200.0,200,623.738059
200.0,200,623.890024
200.0,200,624.19271
200.0,200,624.345899
200.0,200,624.497184
200.0,200,624.648513
200.0,200,624.800484
200.0,200,624.95099
200.0,200,625.101832
200.0,200,625.25363
200.0,200,625.404499
200.0,200,625.556627
200.0,200,625.7076
200.0,200,626.011058
200.0,200,626.163002
200.0,200,626.314121
200.0,200,626.464662
200.0,200,626.616775
200.0,200,626.766875
200.0,200,626.91706
200.0,200,627.065649
200.0,200,627.216967
200.0,200,627.388663
200.0,200,627.690679
200.0,200,627.840397
200.0,200,627.991769
200.0,200,628.143298
200.0,200,628.296654
200.0,200,628.448871
200.0,200,628.601462
200.0,200,628.753831
200.0,200,628.905997
200.0,200,629.058946
200.0,200,629.364234
200.0,200,629.516141
200.0,200,629.667463
200.0,200,629.820051
200.0,200,629.982829
200.0,200,630.135433
200.0,200,630.287771
200.0,200,630.439226
200.0,200,630.589528
200.0,200,630.740746
200.0,200,631.043443
200.0,200,631.195983
200.0,200,631.347033
200.0,200,631.499036
200.0,200,631.651931
200.0,200,631.803761
200.0,200,631.955674
200.0,200,632.107494
200.0,200,632.257971
200.0,200,632.409785
200.0,200,632.560902
200.0,200,632.86352
200.0,200,633.016505
200.0,200,633.168904
200.0,200,633.320528
200.0,200,633.47102
200.0,200,633.622891
200.0,200,633.773211
200.0,200,633.924894
200.0,200,634.076896
200.0,200,634.228204
200.0,200,634.532385
200.0,200,634.683007
200.0,200,634.835625
200.0,200,634.987626
200.0,200,635.138173
200.0,200,635.290188
200.0,200,635.441494
200.0,200,635.597216
200.0,200,635.749458
200.0,200,635.901662
200.0,200,636.205147
200.0,200,636.356063
200.0,200,636.508785
200.0,200,636.660613
200.0,200,636.812367
200.0,200,636.96381
200.0,200,637.115861
200.0,200,637.268276
200.0,200,637.419487
200.0,200,637.569982
200.0,200,637.873026
200.0,200,638.023537
200.0,200,638.176068
200.0,200,638.328213
200.0,200,638.480158
200.0,200,638.631913
200.0,200,638.782161
200.0,200,638.933838
200.0,200,639.085023
200.0,200,639.236142
200.0,200,639.389819
200.0,200,639.693826
200.0,200,639.844807
200.0,200,639.996301
200.0,200,640.148065
200.0,200,640.298952
200.0,200,640.450045
200.0,200,640.603102
200.0,200,640.754121
200.0,200,640.904554
200.0,200,641.055706
200.0,200,641.3578
200.0,200,641.507842
200.0,200,641.658381
200.0,200,641.81068
200.0,200,641.96198
200.0,200,642.112553
200.0,200,642.264511
200.0,200,642.415266
200.0,200,642.566218
200.0,200,642.717391
200.0,200,643.019909
200.0,200,643.171182
200.0,200,643.322697
200.0,200,643.474039
200.0,200,643.623504
200.0,200,643.774732
200.0,200,643.924786
200.0,200,644.076769
200.0,200,644.228206
200.0,200,644.381591
200.0,200,644.683004
200.0,200,644.836217
200.0,200,644.98794
200.0,200,645.140128
200.0,200,645.291684
200.0,200,645.443304
200.0,200,645.59554
200.0,200,645.747232
200.0,200,645.899585
200.0,200,646.052815
200.0,200,646.355098
200.0,200,646.507118
200.0,200,646.658449
200.0,200,646.810138
200.0,200,646.962463
200.0,200,647.114042
200.0,200,647.266209
200.0,200,647.417768
200.0,200,647.569142
200.0,200,647.719754
200.0,200,647.872905
200.0,200,648.17702
200.0,200,648.329161
200.0,200,648.482135
200.0,200,648.633904
200.0,200,648.785139
200.0,200,648.936185
200.0,200,649.089697
200.0,200,649.242382
200.0,200,649.392844
200.0,200,649.544383
200.0,200,649.847726
200.0,200,650.000441
200.0,200,650.153523
200.0,200,650.305207
200.0,200,650.456672
200.0,200,650.609062
200.0,200,650.760139
200.0,200,650.911615
200.0,200,651.063288
200.0,200,651.215362
200.0,200,651.518853
200.0,200,651.669465
200.0,200,651.822174
200.0,200,651.972793
200.0,200,652.123757
200.0,200,652.273625
200.0,200,652.425071
200.0,200,652.575034
200.0,200,652.726827
200.0,200,652.878356
200.0,200,653.180324
200.0,200,653.331658
200.0,200,653.481794
200.0,200,653.632767
200.0,200,653.785305
200.0,200,653.935467
200.0,200,654.085187
200.0,200,654.235259
200.0,200,654.387658
200.0,200,654.539279
200.0,200,654.691161
200.0,200,654.993507
200.0,200,655.145402
200.0,200,655.296047
200.0,200,655.446921
200.0,200,655.598726
200.0,200,655.75088
200.0,200,655.902685
200.0,200,656.053709
200.0,200,656.205584
200.0,200,656.357774
200.0,200,656.662483
200.0,200,656.815305
200.0,200,656.967933
200.0,200,657.118334
200.0,200,657.284459
200.0,200,657.438173
200.0,200,657.590592
200.0,200,657.739664
200.0,200,657.891379
200.0,200,658.04155
200.0,200,658.34523
200.0,200,658.497407
200.0,200,658.650498
200.0,200,658.799961
200.0,200,658.951603
200.0,200,659.103513
200.0,200,659.255184
200.0,200,659.409365
200.0,200,659.561432
200.0,200,659.713238
200.0,200,660.018248
200.0,200,660.170843
200.0,200,660.322051
200.0,200,660.473647
200.0,200,660.624448
200.0,200,660.774748
200.0,200,660.925945
200.0,200,661.076919
200.0,200,661.228747
200.0,200,661.3787
200.0,200,661.52957
200.0,200,661.831097
200.0,200,661.981496
200.0,200,662.132611
200.0,200,662.285713
200.0,200,662.438033
200.0,200,662.588687
200.0,200,662.740487
200.0,200,662.891485
200.0,200,663.042342
200.0,200,663.194677
200.0,200,663.497676
200.0,200,663.648829
200.0,200,663.800262
200.0,200,663.950191
200.0,200,664.099149
200.0,200,664.250067
200.0,200,664.401422
200.0,200,664.550203
200.0,200,664.70088
200.0,200,664.851407
200.0,200,665.155969
200.0,200,665.306909
200.0,200,665.459408
200.0,200,665.611532
200.0,200,665.762762
200.0,200,665.913242
200.0,200,666.064166
200.0,200,666.214257
200.0,200,666.364481
200.0,200,666.516005
200.0,200,666.818062
200.0,200,666.969152
200.0,200,667.1211
200.0,200,667.272845
200.0,200,667.42465
200.0,200,667.576211
200.0,200,667.728128
200.0,200,667.879921
200.0,200,668.032038
200.0,200,668.183758
200.0,200,668.335449
200.0,200,668.637662
200.0,200,668.790061
200.0,200,668.940147
200.0,200,669.091366
200.0,200,669.243682
200.0,200,669.394633
200.0,200,669.545487
200.0,200,669.695104
200.0,200,669.847245
200.0,200,669.997506
200.0,200,670.298688
200.0,200,670.447165
200.0,200,670.59911
200.0,200,670.750075
200.0,200,670.899891
200.0,200,671.050179
200.0,200,671.200923
200.0,200,671.351902
200.0,200,671.503148
200.0,200,671.653578
200.0,200,671.95544
200.0,200,672.106845
200.0,200,672.258001
200.0,200,672.408773
200.0,200,672.559935
200.0,200,672.712594
200.0,200,672.86357
200.0,200,673.015262
200.0,200,673.165992
200.0,200,673.317793
200.0,200,673.619692
200.0,200,673.770836
200.0,200,673.921462
200.0,200,674.073556
200.0,200,674.225775
200.0,200,674.378387
200.0,200,674.531221
200.0,200,674.683175
200.0,200,674.835445
200.0,200,674.988037
200.0,200,675.138611
200.0,200,675.441454
200.0,200,675.593428
200.0,200,675.745699
200.0,200,675.89539
200.0,200,676.047846
200.0,200,676.199249
200.0,200,676.35093
200.0,200,676.503182
200.0,200,676.654472
200.0,200,676.805734
200.0,200,677.107598
200.0,200,677.258939
200.0,200,677.411065
200.0,200,677.563448
200.0,200,677.713243
200.0,200,677.864887
200.0,200,678.015875
200.0,200,678.168011
200.0,200,678.318947
200.0,200,678.471035
200.0,200,678.773953
200.0,200,678.925882
200.0,200,679.077205
200.0,200,679.228351
200.0,200,679.380723
200.0,200,679.532153
200.0,200,679.683214
200.0,200,679.834497
200.0,200,679.987474
200.0,200,680.140178
200.0,200,680.441573
200.0,200,680.59304
200.0,200,680.743589
200.0,200,680.895475
200.0,200,681.046136
200.0,200,681.197153
200.0,200,681.346462
200.0,200,681.497837
200.0,200,681.64898
200.0,200,681.800177
200.0,200,681.951172
200.0,200,682.256332
200.0,200,682.406785
200.0,200,682.557421
200.0,200,682.708505
200.0,200,682.859456
200.0,200,683.01105
200.0,200,683.163316
200.0,200,683.315427
200.0,200,683.467512
200.0,200,683.619501
200.0,200,683.921314
200.0,200,684.072683
200.0,200,684.224047
200.0,200,684.376389
200.0,200,684.527718
200.0,200,684.678675
200.0,200,684.829462
200.0,200,684.981136
200.0,200,685.13198
200.0,200,685.282361
200.0,200,685.585518
200.0,200,685.737731
200.0,200,685.888992
200.0,200,686.041762
200.0,200,686.193927
200.0,200,686.346394
200.0,200,686.497675
200.0,200,686.649324
200.0,200,686.800827
200.0,200,686.95208
200.0,200,687.254022
200.0,200,687.408355
200.0,200,687.56115
200.0,200,687.713948
200.0,200,687.866119
200.0,200,688.018972
200.0,200,688.171925
200.0,200,688.322344
200.0,200,688.474417
200.0,200,688.625483
200.0,200,688.926106
200.0,200,689.076386
200.0,200,689.227226
200.0,200,689.379214
200.0,200,689.530416
200.0,200,689.681933
200.0,200,689.834026
200.0,200,689.994021
200.0,200,690.146186
200.0,200,690.296695
200.0,200,690.446838
200.0,200,690.749703
200.0,200,690.900549
200.0,200,691.052394
200.0,200,691.203607
200.0,200,691.35476
200.0,200,691.505731
200.0,200,691.658161
200.0,200,691.810023
200.0,200,691.959846
200.0,200,692.111538
200.0,200,692.414573
200.0,200,692.564862
200.0,200,692.718249
200.0,200,692.870474
200.0,200,693.023799
200.0,200,693.175852
200.0,200,693.328379
200.0,200,693.480641
200.0,200,693.632106
200.0,200,693.781943
200.0,200,694.09004
200.0,200,694.242645
200.0,200,694.394211
200.0,200,694.544924
200.0,200,694.695407
200.0,200,694.845723
200.0,200,694.995853
200.0,200,695.148205
200.0,200,695.301405
200.0,200,695.453088
200.0,200,695.755245
200.0,200,695.905845
200.0,200,696.057542
200.0,200,696.208096
200.0,200,696.360484
200.0,200,696.511323
200.0,200,696.662475
200.0,200,696.813439
200.0,200,696.965658
200.0,200,697.116271
200.0,200,697.268045
200.0,200,697.569764
200.0,200,697.721093
200.0,200,697.872229
200.0,200,698.023508
200.0,200,698.173503
200.0,200,698.325232
200.0,200,698.477292
200.0,200,698.632065
200.0,200,698.786138
200.0,200,698.937306
200.0,200,699.245603
200.0,200,699.397677
200.0,200,699.550174
200.0,200,699.702371
200.0,200,699.85522
200.0,200,700.006911
200.0,200,700.159732
200.0,200,700.311412
200.0,200,700.461314
200.0,200,700.61409
200.0,200,700.914045
200.0,200,701.065683
200.0,200,701.218499
200.0,200,701.370984
200.0,200,701.522396
200.0,200,701.673957
200.0,200,701.82584
200.0,200,701.976105
200.0,200,702.12843
200.0,200,702.280085
200.0,200,702.58127
200.0,200,702.733948
200.0,200,702.885354
200.0,200,703.035198
200.0,200,703.186094
200.0,200,703.33763
200.0,200,703.490016
200.0,200,703.641474
200.0,200,703.793108
200.0,200,703.944329
200.0,200,704.096124
200.0,200,704.39928
200.0,200,704.550871
200.0,200,704.701577
200.0,200,704.85374
200.0,200,705.005401
200.0,200,705.155691
200.0,200,705.307672
200.0,200,705.458969
200.0,200,705.609779
200.0,200,705.761042
200.0,200,706.063243
200.0,200,706.214751
200.0,200,706.365293
200.0,200,706.517092
200.0,200,706.668263
200.0,200,706.819042
200.0,200,706.968914
200.0,200,707.121015
200.0,200,707.271196
200.0,200,707.423464
200.0,200,707.728369
200.0,200,707.878634
200.0,200,708.030282
200.0,200,708.181545
200.0,200,708.33315
200.0,200,708.48403
200.0,200,708.634464
200.0,200,708.785518
200.0,200,708.937393
200.0,200,709.087987
200.0,200,709.391708
200.0,200,709.542975
200.0,200,709.693894
200.0,200,709.845919
200.0,200,709.998267
200.0,200,710.150584
200.0,200,710.300538
200.0,200,710.452279
200.0,200,710.603488
200.0,200,710.755834
200.0,200,710.90794
200.0,200,711.211998
200.0,200,711.363246
200.0,200,711.51486
200.0,200,711.666812
200.0,200,711.816171
200.0,200,711.968069
200.0,200,712.118323
200.0,200,712.270252
200.0,200,712.420965
200.0,200,712.57417
200.0,200,712.876068
200.0,200,713.026103
200.0,200,713.178387
200.0,200,713.328187
200.0,200,713.479651
200.0,200,713.630287
200.0,200,713.783121
200.0,200,713.934974
200.0,200,714.086044
200.0,200,714.236455
200.0,200,714.538592
200.0,200,714.690081
200.0,200,714.842088
200.0,200,714.994346
200.0,200,715.14538
200.0,200,715.296478
200.0,200,715.448178
200.0,200,715.600267
200.0,200,715.752698
200.0,200,715.903706
200.0,200,716.20804
200.0,200,716.358069
200.0,200,716.509387
200.0,200,716.659376
200.0,200,716.810878
200.0,200,716.963121
200.0,200,717.11353
200.0,200,717.288273
200.0,200,717.446852
200.0,200,717.598845
200.0,200,717.750486
200.0,200,718.052493
200.0,200,718.204665
200.0,200,718.354933
200.0,200,718.506108
200.0,200,718.657026
200.0,200,718.805805
200.0,200,718.956644
200.0,200,719.108759
200.0,200,719.261087
200.0,200,719.413052
200.0,200,719.718902
200.0,200,719.869856
200.0,200,720.020644
200.0,200,720.172469
200.0,200,720.324579
200.0,200,720.476916
200.0,200,720.626926
200.0,200,720.77716
200.0,200,720.92824
200.0,200,721.080107
200.0,200,721.384745
200.0,200,721.537171
200.0,200,721.68838
200.0,200,721.839893
200.0,200,721.992359
200.0,200,722.143852
200.0,200,722.295861
200.0,200,722.448144
200.0,200,722.600046
200.0,200,722.750399
200.0,200,723.053905
200.0,200,723.205304
200.0,200,723.356284
200.0,200,723.507428
200.0,200,723.659199
200.0,200,723.809401
200.0,200,723.959511
200.0,200,724.109939
200.0,200,724.260506
200.0,200,724.411937
200.0,200,724.563894
200.0,200,724.866262
200.0,200,725.015777
200.0,200,725.167089
200.0,200,725.316573
200.0,200,725.467339
200.0,200,725.619442
200.0,200,725.77115
200.0,200,725.923206
200.0,200,726.074083
200.0,200,726.225982
200.0,200,726.530172
200.0,200,726.679957
200.0,200,726.832882
200.0,200,726.982813
200.0,200,727.134021
200.0,200,727.284693
200.0,200,727.435457
200.0,200,727.586242
200.0,200,727.737025
200.0,200,727.887802
200.0,200,728.189197
200.0,200,728.341604
200.0,200,728.492505
200.0,200,728.643291
200.0,200,728.795448
200.0,200,728.947317
200.0,200,729.098671
200.0,200,729.249173
200.0,200,729.400745
200.0,200,729.551213
200.0,200,729.854995
200.0,200,730.005759
200.0,200,730.158638
200.0,200,730.309861
200.0,200,730.461755
200.0,200,730.612443
200.0,200,730.763663
200.0,200,730.915517
200.0,200,731.067273
200.0,200,731.219788
200.0,200,731.52376
200.0,200,731.675829
200.0,200,731.827658
200.0,200,731.980463
200.0,200,732.131622
200.0,200,732.284352
200.0,200,732.434111
200.0,200,732.586036
200.0,200,732.739084
