approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.00027130166,0.00012207031,200.0,200.0,0.027705132961273193,4732,242,0.49053916,-0.00024344974,495616,423.3389461040497,1982464,83.082085
0.0008344753,0.007751465,200.0,200.0,0.02433490753173828,4814,243,0.50245583,-0.00017955137,497664,425.04111194610596,1990656,85.80486
0.0014489138,0.010192871,200.0,200.0,0.004661083221435547,4756,244,0.49085313,-0.00021581788,499712,426.7639219760895,1998848,85.34235
0.00094445306,0.0022277832,200.0,200.0,0.016695678234100342,4772,245,0.4940807,-0.0005034775,501760,428.480890750885,2007040,83.28113
0.0017530227,0.014251709,200.0,200.0,0.019076526165008545,4728,246,0.4984018,-0.0009579442,503808,430.21371483802795,2015232,85.653854
0.0017119664,0.016143799,199.5,199.5,0.017203688621520996,4795,247,0.50041753,-0.0006894575,505856,431.9223198890686,2023424,85.88362
0.0006269419,0.0018920898,199.5,199.5,0.04836660623550415,4722,248,0.48916945,0.00010029273,507904,433.65753078460693,2031616,84.40011
0.0012408099,0.005645752,200.0,200.0,0.006914377212524414,4749,249,0.49590775,-0.0003695882,509952,435.38286113739014,2039808,86.22093
0.0028688312,0.021820068,200.0,200.0,0.005593776702880859,4818,250,0.4819091,-0.0007082593,512000,437.0833158493042,2048000,87.49762
0.0015434698,0.01361084,200.0,200.0,0.0019729137420654297,4811,251,0.49600223,-0.0005543826,514048,438.78632402420044,2056192,87.364265
0.00032463254,3.0517578e-05,200.0,200.0,0.015094399452209473,4819,252,0.47945562,0.00039376123,516096,440.48670196533203,2064384,87.19013
0.0028856094,0.031555176,200.0,200.0,0.008090376853942871,4825,253,0.4859685,-0.0012054943,518144,442.18470287323,2072576,87.64261
0.0018687766,0.017028809,200.0,200.0,0.013966917991638184,4733,254,0.4671462,-0.00028399736,520192,443.91592812538147,2080768,86.968544
0.00029464538,0.0016174316,200.0,200.0,-0.0025092363357543945,4664,255,0.47408277,-0.00014640528,522240,445.6726939678192,2088960,87.82233
0.0025753377,0.027130127,200.0,200.0,0.026500403881072998,4714,256,0.48773307,-0.0006025721,524288,447.4107668399811,2097152,86.82868
0.002184627,0.012512207,200.0,200.0,0.0007207393646240234,4805,257,0.4705767,-0.00042224498,526336,449.115779876709,2105344,88.583565
0.00047488438,0.0023498535,200.0,200.0,-0.0007727146148681641,4814,258,0.49007076,-0.00015973338,528384,450.81762409210205,2113536,88.37169
0.0005577559,0.0016174316,200.0,200.0,0.025452136993408203,4811,259,0.47517177,-0.00018547518,530432,452.5205760002136,2121728,86.84395
0.0015955792,0.011657715,200.0,200.0,0.009442269802093506,4814,260,0.46507108,-0.0006087712,532480,454.22264289855957,2129920,87.994194
0.00012510031,0.0,200.0,200.0,0.02554035186767578,4819,261,0.4706242,2.4847846e-05,534528,455.9230270385742,2138112,87.11715
0.00074238004,0.0,200.0,200.0,0.030632317066192627,4810,262,0.4600149,-0.000269611,536576,457.6266338825226,2146304,85.10612
0.00064971764,0.00015258789,200.0,200.0,0.0046866536140441895,4808,263,0.460485,-0.00029233957,538624,459.3306179046631,2154496,89.49669
0.0029552497,0.026947021,200.0,200.0,0.004458069801330566,4820,264,0.45373866,-0.00111757,540672,461.0304880142212,2162688,89.11385
0.0002241903,3.0517578e-05,200.0,200.0,0.00982511043548584,4832,265,0.4547209,0.00019730264,542720,462.7260060310364,2170880,88.767
0.001042393,0.0012207031,200.0,200.0,0.009625613689422607,4816,266,0.44449404,-0.000103099606,544768,464.4273190498352,2179072,86.79414
0.0011906663,0.005004883,200.0,200.0,0.011289060115814209,4802,267,0.4424365,-0.00025968673,546816,466.1336009502411,2187264,90.52365
0.00023473987,0.0,200.0,200.0,0.012323439121246338,4806,268,0.44439653,-3.198788e-05,548864,467.8384928703308,2195456,88.619965
0.00064297783,0.001739502,200.0,200.0,0.014758527278900146,4815,269,0.43887803,-0.00054134725,550912,469.54031896591187,2203648,88.30921
0.00020090924,0.0,200.0,200.0,0.03427267074584961,4823,270,0.431827,6.55004e-05,552960,471.2391390800476,2211840,85.17944
0.0008868617,0.006286621,200.0,200.0,0.011228442192077637,4822,271,0.43935844,-0.00046098017,555008,472.93824315071106,2220032,89.73205
0.0010824836,0.0016784668,200.0,200.0,0.02401071786880493,4804,272,0.43906543,-0.0007408694,557056,474.6436700820923,2228224,86.1071
0.0020413473,0.018157959,200.0,200.0,0.007041811943054199,4820,273,0.4302497,-0.0011801264,559104,476.3435220718384,2236416,88.86529
0.00015297289,6.1035156e-05,200.0,200.0,0.009172022342681885,4811,274,0.4375531,9.662262e-05,561152,478.04977798461914,2244608,88.68103
0.0001451364,3.0517578e-05,200.0,200.0,0.007734954357147217,4803,275,0.43549865,-3.8889353e-05,563200,479.75572395324707,2252800,89.782776
0.002807744,0.029663086,200.0,200.0,0.007221817970275879,4832,276,0.427008,-0.0010970572,565248,481.45138001441956,2260992,89.27959
0.002013048,0.015014648,200.0,200.0,-0.001902461051940918,4746,277,0.4343644,-0.00070952356,567296,483.1779320240021,2269184,90.290695
0.00046759265,0.0,200.0,200.0,0.01768726110458374,4816,278,0.42892575,-0.00016816311,569344,484.87912702560425,2277376,88.83281
0.00042510577,0.00079345703,200.0,200.0,0.009505629539489746,4800,279,0.42125806,-0.00010816948,571392,486.58617186546326,2285568,89.45102
0.0005698561,0.0030822754,200.0,200.0,0.010325968265533447,4740,280,0.42136937,-0.00041504376,573440,488.314777135849,2293760,89.472466
0.00016670482,0.0,200.0,200.0,0.009925365447998047,4826,281,0.42221272,-0.00013991955,575488,490.01254892349243,2301952,89.61968
0.0011722583,0.0043945312,200.0,200.0,0.006346642971038818,4804,282,0.41282266,-0.00021850487,577536,491.7182569503784,2310144,89.53595
0.0004164654,0.0028381348,200.0,200.0,0.005020856857299805,4810,283,0.41307113,-0.00044504958,579584,493.4217698574066,2318336,89.69417
0.00048115035,0.0014648438,200.0,200.0,0.002131819725036621,4832,284,0.4280874,-5.265145e-05,581632,495.1174867153168,2326528,89.90268
0.0007073283,0.007232666,200.0,200.0,0.0005206465721130371,4817,285,0.43437016,-0.0006785213,583680,496.8182940483093,2334720,89.88322
0.0028626774,0.030731201,200.0,200.0,-0.001560807228088379,4789,286,0.44074833,-0.0008465426,585728,498.5291440486908,2342912,89.71172
0.0016389951,0.0067749023,200.0,200.0,0.03031522035598755,4803,287,0.43580198,5.3202966e-05,587776,500.23522090911865,2351104,85.41373
0.00018387339,9.1552734e-05,200.0,200.0,0.016315996646881104,4809,288,0.4326382,-0.0002819863,589824,501.9389319419861,2359296,89.214325
0.0005695054,0.00012207031,200.0,200.0,0.011622428894042969,4772,289,0.42793092,-0.0002728892,591872,503.65584683418274,2367488,89.22738
0.00028494,0.0004272461,200.0,200.0,0.0031325221061706543,4823,290,0.4352653,-0.000115576724,593920,505.35464096069336,2375680,89.937965
0.00040915344,0.0032348633,200.0,200.0,-0.0024222135543823242,4753,291,0.4441107,-0.00022699048,595968,507.07867789268494,2383872,88.490036
0.0018210775,0.013641357,200.0,200.0,0.0007280707359313965,4787,292,0.451416,-0.000539611,598016,508.79042887687683,2392064,91.663315
0.00022052041,0.0,200.0,200.0,0.007184505462646484,4803,293,0.4433732,1.3685814e-05,600064,510.4966058731079,2400256,88.92084
0.0011990443,0.004638672,200.0,200.0,0.022557556629180908,4812,294,0.43876404,-0.001047309,602112,512.1994018554688,2408448,87.42584
0.0012164473,0.00579834,200.0,200.0,0.004682600498199463,4806,295,0.43825743,-0.0004964186,604160,513.9040958881378,2416640,87.59437
0.0008122863,0.0047912598,200.0,200.0,-0.0001544952392578125,4810,296,0.4393425,-0.00022968606,606208,515.6076447963715,2424832,91.889206
0.00073644443,0.0038146973,200.0,200.0,0.008480370044708252,4822,297,0.4287785,-6.0089442e-05,608256,517.3068699836731,2433024,87.13711
0.0003311282,0.0012817383,200.0,200.0,-0.001590132713317871,4797,298,0.4170465,-0.00022370662,610304,519.0148501396179,2441216,88.526054
0.0004725564,0.0012817383,200.0,200.0,0.015923678874969482,4839,299,0.41240212,-0.0001938854,612352,520.7082030773163,2449408,87.175095
0.00041376258,0.0,200.0,200.0,0.002650141716003418,4816,300,0.41950765,-0.000100911595,614400,522.409502029419,2457600,89.54855
7.265368e-05,0.0,200.0,200.0,-0.009685635566711426,4803,301,0.40978178,1.4403828e-05,616448,524.121640920639,2465792,89.490776
